Цветной шахматный учебник Анатолия Карпова.Первая ступень (подароч.изд.),Карпов А.Е.,"Шахматы королевская игра, которой вас научит шахматный король - многократный чемпион мира Анатолий Карпов. Вы узнаете о нравах и повадках фигур, научитесь энергично атаковать и хладнокровно защищаться. Вы познакомитесь с множеством трюков и ловушек, которые можно поставить неосторожным соперникам и, что не менее важно, узнаете, как самому в них не попасть. Совершив путешествие по страницам этой книги, вы с помощью великого шахматиста подготовитесь к своей первой шахматной битве - против мамы или папы, друга или компьютера, в Интернете или на соревновании. Книга позволит вашему ребенку непринужденно освоить правила игры, поможет ему одерживать победы не только в шахматах, но и в жизни. Ведь шахматы развивают усидчивость, логическое мышление и память, учат рационально использовать время. По данному учебнику педагоги, тренеры или родители даже с минимальной шахматной подготовкой смогут обучить детей азам мудрой игры. Книга красочно оформлена и будет прекрасным подарком...",7 000 тг,1,Русский шахматный дом,2019 г.,9785946930413,136,Твердый,16 мм,855 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5101971_1438501.jpeg
Целлюлит. Борьба яблока с апельсином,Гаврилова М.,"Автор книги - молодая петербургская журналистка Мария Гаврилова - предлагает своим читательницам разговор на весьма животрепещущую тему, с которой приходится сталкиваться в наше время едва ли не каждой женщине. Каждая из нас много раз слышала о целлюлите, даже находила его у себя. В книге ""Борьба яблока с апельсином"" вы найдете ответы на эти вопросы, а также множество разнообразных рецептов и рекомендаций, следуя которым, всегда будете выглядеть стройными и подтянутыми. Прочитайте книгу и забудьте о целлюлите навсегда!",550 тг,0,Наука и Техника,2006 г.,9785943873065,304,Мягкий,12 мм,210 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5047613_1367078.jpeg
Чемпионаты мира по футболу. Том 2. Швейцария 1954 г.,Неизвестно,"Пятый чемпионат мира по футболу состоялся в 1954 году. Этот год был юбилейным: за 50 лет до этого, в 1904 была основана единая организация, упрвляющаямировым футболом - FIFA. Поэтому, совершенно логично было проведение чемпионата именно в Швейцарии - стране, где находится штаб - квартира FIFA. На этом турнире свой первый титул чемпиона мира выиграла сборная Западной Германии, которая в финальном поединке победила со счетом 3-2 главных фаворитов чемпионата - сборную Венгрии. Победитель: Западная Германия Второе место: Венгрия Третье место: Австрия",700 тг,0,4607071482863,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5036149_1360225.jpeg
Чехия. Путеводитель + карта,Яровинская Т.С.,"Перед вами экспресс-гид по Чехии. В нем содержится краткая информация о столице, советы, как лучше провести первую и вторую недели, и 25 главных достопримечательностей. Также в книге вы найдете описания самых интересных мест каждого района страны. Гуляйте, знакомьтесь, восхищайтесь романтической Чехией и получайте нужную информацию в режиме нон-стоп! К изданию прилагается карта центральной части города. Размеры карты: 50 см х 38 см.",2 900 тг,1,Эксмо,2018 г.,9785040901432,128,Мягкий,12 мм,200 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127336_1439802.jpeg
Чили. Путеводитель,Гилл Н.,"Компактные и красочные путеводители издательства ""Томас Кук"" известны во всем мире. Они предлагают маршруты, полные красот и чудес, сопровождая их исчерпывающей информацией и дельными советами, позволяющими туристу самостоятельно знакомиться с историей, традициями и культурой разных стран, осматривать достопримечательности, ходить по магазинам, наслаждаться местной кухней, планировать свой досуг. Этот путеводитель знакомит с Чили. Для широкого круга читателей.",2 600 тг,0,Гранд-Фаир,2008 г.,9785818314921,176,Мягкий,200 мм x 145 мм,10 мм,305 г.,http://www.bookcity.kz/content/images/thumbs/5042634_1365340.jpeg
"Шанти практика: 60 дней тренировок, которые изменят жизнь навсегда + CD",Бадюк С.,"О чем эта книга: Эта книга о том, как получить красивое тело и крепкое здоровье через упорные тренировки 24 часа в сутки. Автор, Сергей Бадюк — заслуженный мастер спорта по рукопашному спорту и тхэквондо — на основе многолетних тренировок выбрал для книги только самые эффективные комплексы упражнений. Для кого эта книга: Эта книга для тех, кто хочет укрепить мускулатуру и превратить свое тело в стальной гранит! Фишки книги: В книгу включен подробный разбор питания, упражнений, растяжек и духовных практик, которая поможет каждому достичь поставленных целей. Вы сможете заниматься, когда хотите, и в удобное для вас время.",7 400 тг,0,Эксмо,2017 г.,9785699934072,232,Твердый,22 мм,890 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5100630_1437329.jpeg
Шахматная еврейская энциклопедия,Бердичевский И.,"Эта книга адресована всем, кто интересуется шахматами и их историей. В ваших руках уникальное собрание судеб людей, родившихся под звездой Давида и увлеченных лучшей из Игр, созданных за всю историю человечества. Народ, давший миру гениальных художников и музыкантов, писателей и ученых, политиков и религиозных деятелей, оставил ярчайший след и в шахматах. Всего в энциклопедии более 1350 персоналий.",21 600 тг,0,Русский шахматный дом,2016 г.,9785946935036,320,Твердый,27 мм,1050 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5088939_1427491.jpeg
"Шахматная одиссея Александра Петрова. Линдер И.М., Линдер В.И.","Линдер И.М., Линдер В.И.","В первой половине XIX века в России появилась целая плеяда шахматных мастеров, которые своими теоретическими исследованиями, партиями, композициями, книгами, созданием журнала и клубов подняли традиционную игру на профессиональный уровень и заняли достойное место среди известных шахматистов мира. Самым выдающимся среди них был Александр Дмитриевич Петров, первый русский мастер, стоявший у истоков отечественной шахматной школы. Авторы книги - литераторы и историки шахмат - на основе малоизвестных и неизвестных ранее материалов знакомят читателя с жизнью и творчеством А.Д.Петрова, его шахматными и литературными произведениями, фрагментами воспоминаний знаменитых шахматистов и документально-­художественными рассказами о нем. Издание иллюстрировано редкими фотографиями.",6 900 тг,0,Издательство Андрей Ельков,2016 г.,9785906254290,320,Твердый,215 мм x 145 мм,21 мм,510 г.,http://www.bookcity.kz/content/images/thumbs/5089443_1427750.jpeg
"Шахматная почта России. Турниры, партии, личности",Гродзенский С.,"В новой книге Сергея Гродзенского ""Шахматная почта России: турниры, партии, личности"" собраны наиболее интересные факты истории заочных шахмат, приводятся лучшие партии по переписке с комментариями выдающихся мастеров прошлого и примечаниями, соответствующими современному состоянии теории шахмат. Книга снабжена турнирными таблицами, некоторые из которых обнаружены в личных архивах и публикуются впервые. Адресована всем любителям шахмат.",4 000 тг,0,Проспект,2017 г.,9785392231461,408,Мягкий,215 мм x 145 мм,20 мм,400 г.,http://www.bookcity.kz/content/images/thumbs/5099190_1435423.jpeg
"Шахматная тактика: как перестать""зевать"" и ошибаться. Безгодов А.М.",Безгодов А.М ,"Книга известного шахматного литератора, тренера, международного гроссмейстера Алексея Безгодова целиком посвящена решению труднейшей проблемы шахмат — борьбе с грубыми промахами. Основное внимание уделяется профилактике, чтобы такое явление, как зевки, как можно реже мешало игрокам достигать высоких результатов. На сегодняшний день эта тема вызывает большие трудности как у тренеров, так и у самих шахматистов, причем независимо от уровня игры. Глубокий научный подход, новые мысли и технологии профилактики шахматного ослепления принесут неоценимую пользу шахматистам любого уровня. Книга также содержит множество учебных примеров, снабженных подробными комментариями. Шахматный мир давно ее ждал.",4 000 тг,1,Феникс,2019 г.,9785222317433,Твердый,12 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126886_1459376.jpeg
Шахматная школа Акибы Рубинштейна,Кмох Г.,"Гениальный польский гроссмейстер Акиба Рубинштейн внес значительный вклад в развитие шахматного искусства. Принципы позиционной школы, провозглашенные В.Стейницем и развитые в трудах З. Тарраша, достигли своего идеального гармоничного воплощения в творчестве ""великого Акибы"".30 партий Рубинштейна, отличающихся предельной ясностью и лаконичностью, составляют ""квинтэссенцию"" творческих достижений великого маэстро. Они, без сомнения, являются превосходной школой позиционной игры и доставят огромное эстетическое удовольствие любителям шахмат.В учебных целях материал распределен по тематическим разделам.Для широкого круга любителей шахмат.",1 700 тг,0,Русский шахматный дом,2018 г.,9785946936866,88,Мягкий,215 мм x 145 мм,10 мм,145 г.,http://www.bookcity.kz/content/images/thumbs/5118236_1451141.jpeg
Шахматная школа Виши Ананда,Ананд В.,"Пятикратный чемпион мира Виши Ананд уже три десятилетия входит в число сильнейших шахматистов планеты. Его инициативный, красивый стиль игры, равно как и безупречные спортивные качества, завоевали сердца многочисленных поклонников шахмат.Тридцать партий, вошедших в эту книгу, доставят читателям не только большое эстетическое удовольствие. Особую методическую ценность представляют комментарии индийского гроссмейстера, гармонично сочетающие в себе общие рассуждения и конкретный анализ.В учебных целях партии разбиты по тематическим разделам.Для широкого круга любителей шахмат.",2 300 тг,4,Русский шахматный дом,2018 г.,9785946936873,160,Мягкий,215 мм x 145 мм,15 мм,205 г.,http://www.bookcity.kz/content/images/thumbs/5118102_1451004.jpeg
Шахматная школа Владимира Крамника,Гулиев С.,"Эта книга предназначена для юных любителей шахмат, которые делают самые первые шаги в этой мудрой и увлекательной игре. Шахматы - это борьба умов, в которой побеждает более умный, более знающий, более умелый. Не все из вас достигнут мастерства в шахматах, но занятия шахматами, несомненно, принесут пользу всем. Они развивают логичность и последовательность мышления, усидчивость, умение анализировать шахматные и жизненные ситуации, а также помогают укрепить характер. Шахматы - трудный вид деятельности, требующий больших усилий ума и воли, а также больших затрат времени. Чтобы успешно выступать в соревнованиях, нужно постоянно заниматься их изучением. Но прежде всего нужно научиться хорошо видеть простые комбинации. В этом вам должен помочь предлагаемый учебник. Как по нему заниматься? Необходимо решить все упражнения без доски. За одно занятие рекомендуется решать от 6 до 30 позиций. Примеры расположены по мере возрастания трудности и разбиты на пять ступеней. Всего в книге содержится 1320 позиций-заданий. Они ""обкатаны"" в процессе 25-летней практики обучения начинающих. Преподаватель может построить план занятий исходя из того, что у каждого есть экземпляр этого учебника.",2 800 тг,5,Русский шахматный дом,2019 г.,9785946937870,Мягкий,8 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131747_1464111.jpeg
Шахматная школа для начинающих,Боголюбов Е.,"Этот замечательный учебник отличают ясность мысли и четкость изложения материала, что и неудивительно. Ведь его автор, выдающийся гроссмейстер Ефим Боголюбов был одним из сильнейших шахматистов ХХ века и дважды сражался в матчах за мировую шахматную корону. Начинающий шахматист быстро и легко освоит начальные сведения об игре. Каждая тема снабжена множеством диаграмм. Во второй части книги приведены короткие партии, где описаны часто встречающиеся дебютные ловушки. Также разобраны стратегические особенности наиболее популярных дебютов. Изучайте шахматы под руководством Боголюбова!",2 200 тг,1,Русский шахматный дом,2018 г.,9785946936828,116,Мягкий,215 мм x 145 мм,10 мм,185 г.,http://www.bookcity.kz/content/images/thumbs/5118231_1451136.jpeg
Шахматная школа Михаила Чигорина,Чигорин М.И.,"Имя М.И.Чигорина золотыми буквами вписано в историю шахматного искусства. Творчество выдающегося русского мастера, оказавшего огромное влияние на последующие поколения шахматистов, и по сей день поражает своей красотой и богатством идей. 30 партий Чигорина, предлагаемых вниманию читателя, составляют ""квинтэссенцию"" творческих достижений русского мастера. В целях придания материалу учебной направленности партии разбиты по тематическим разделам ""Атака"", ""Стратегия"", ""Эндшпиль"", ""Дебютные пророчества"". Книга будет полезна всем любителям шахмат, а также квалифицированным шахматистам и тренерам.",1 700 тг,0,Русский шахматный дом,2017 г.,9785946935203,88,Мягкий,215 мм x 145 мм,10 мм,115 г.,http://www.bookcity.kz/content/images/thumbs/5099361_1434984.jpeg
Шахматная школа Пола Морфи,Мароци Г.,"Имя выдающегося американского шахматиста Пола Морфи овеяно легендарной славой. Всего лишь три года (1857-1859) действовал Морфи на официальной шахматной сцене, доказав свое явное превосходство над лучшими мастерами Нового и Старого света и став, фактически, «некоронованным» чемпионом мира. 30 партий одного из величайших шахматных гениев всех времен, предлагаемые вниманию читателя, являются наиболее яркими произведениями Морфи и, без сомнения, доставят огромное эстетическое удовольствие любителям шахмат. В учебных целях партии разбиты по тематическим разделам, каждому из которых предпослано краткое вступление. По мнению большинства специалистов, классическое шахматное образование немыслимо без изучения творчества Морфи, так как именно у него шахматный мир научился правильному пониманию игры. Его партии будет чрезвычайно полезно и интересно изучать шахматисту любой квалификации, от новичка до мастера",1 200 тг,0,Русский шахматный дом,2017 г.,9785946936002,48,Мягкий,215 мм x 145 мм,4 мм,70 г.,http://www.bookcity.kz/content/images/thumbs/5110917_1440235.jpeg
Шахматная школа Хосе Рауля Капабланки,Капабланка Х.,"Творчество третьего чемпиона мира Хосе Рауля Капабланки является одной из ярчайших страниц шахматного искусства.О техническом совершенстве игры гениального кубинца, его непревзойденной интуиции и быстроте мышления слагались легенды. Капабланка достиг в своем творчестве гармоничного сочетания глубокой позиционной стратегии и комбинационного мастерства. Даже в эндшпиле техника ""шахматного автомата"" была расцвечена ""маленькими"" комбинациями.30 партий Капабланки с его собственными комментариями, отличающимися предельной ясностью и лаконичностью, составляют ""квинтэссенцию"" творческих достижений великого маэстро. Они, без сомнения, доставят огромное эстетическое удовольствие любителям шахмат.В учебных целях партии разбиты по тематическим разделам, каждому из которых предпослано краткое вступление.",1 700 тг,2,Русский шахматный дом,2018 г.,9785946936576,112,Мягкий,215 мм x 145 мм,20 мм,870 г.,http://www.bookcity.kz/content/images/thumbs/5112371_1445777.jpeg
Шахматная школа чемпиона мира Магнуса Карлсена,"Барлов Д.,Берналь Л.,Васкес Р.,Роиеро А. и","Книга посвящена творчеству сильнейшего шахматиста современности, чемпиону мира, обладателю наивысшего рейтинга Магнусу Карлсену.Акцент сделан на учебную составляющую. Отдельная глава посвящена часто применяемому норвежским гением такому тонкому приему, как ""позиционная жертва пешки"". В другой главе анализируется эволюция шахматных идей Карлсена. Приводятся его избранные партии с подробными комментариями гроссмейстеров (более 100 примеров), в том числе обсуждаются матчи на первенство мира, включая победный поединок 2016 года против Сергея Карякина. Данная работа, по мнению испанских издателей этой книги, отлично дополняет труд А.Михальчишина и О.Стецко ""60 партий лидера современных шахмат"".Для широкого круга шахматистов.",7 200 тг,1,Русский шахматный дом,2018 г.,9785946936392,472,Твердый,215 мм x 145 мм,30 мм,705 г.,http://www.bookcity.kz/content/images/thumbs/5118177_1451079.jpeg
Шахматная школа. Второй год обучения. Рабочая тетрадь,Барский В.Л.,"Рабочая тетрадь поможет детям закрепить знания, полученные при изучении учебника ""Шахматная школа. Второй год обучения"", рекомендованного Федерацией шахмат России. Головоломки и шарады позволят проводить занятия в увлекательной игровой форме, постепенно раскрывая перед учениками всю красоту и глубину шахмат. Основные темы уроков: связка, комбинации и ловушки в дебюте, отвлечение, перегрузка, вскрытое нападение, линейный мат, пешечный эндшпиль, патовые комбинации и комбинации на вечный шах. Тетрадь содержит около 200 заданий для самостоятельного решения, в том числе свыше 50 позиций на мат в два хода.",2 600 тг,0,ВАКО,2019 г.,9785408043378,Мягкий,2 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131943_1464302.jpeg
Шахматная школа. Второй год обучения. Учебник,Барский В.Л.,"Рекомендованный Федерацией шахмат России учебник поможет детям, уже освоившим азы шахмат, углубить свои знания во всех стадиях шахматной игры. Книга расскажет об основных принципах игры в дебюте и научит, как защититься от детского мата. Познакомит с такими важными тактическими приёмами, как связка, отвлечение, перегрузка, вскрытое нападение. Большое внимание в учебнике уделено основам игры в окончаниях: методам постановки мата одинокому королю двумя ладьями, королём и ферзём, королём и ладьёй, способам проведения пешки в ферзи. Также юные шахматисты потренируются в решении матовых комбинаций и комбинаций на нахождение пата и вечного шаха. Каждая глава сопровождается красочными иллюстрациями и примерами для самостоятельного решения. Для учащихся третьего класса общеобразовательных школ и старше.",4 900 тг,0,ВАКО,2018 г.,9785408040353,Мягкий,260 мм x 200 мм,5 мм,270 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131941_1464300.jpeg
Шахматная школа. Первый год обучения. Рабочая тетрадь,Барский В.Л.,"Рабочая тетрадь поможет новичкам закрепить знания, полученные при изучении учебника ""Шахматная школа"", рекомендованного Российской шахматной федерацией. Раскраски, головоломки, шарады позволят проводить занятия в увлекательной игровой форме, постепенно раскрывая перед учениками всю красоту и глубину шахмат. Основные темы уроков: шахматная доска, ходы фигур, начальная расстановка, сравнительная ценность фигур, шахматная нотация, нападение и защита, простейшие матовые конструкции, элементарная тактика. Тетрадь содержит около 200 заданий для самостоятельного решения, в том числе свыше 80 позиций на мат в один ход.",2 600 тг,0,ВАКО,2018 г.,9785408037261,Мягкий,5 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131940_1464299.jpeg
Шахматная школа. Первый год обучения. Учебник,Барский В.Л.,"Первый учебник, рекомендованный Российской шахматной федерацией, поможет новичкам быстро и легко научиться играть в шахматы: освоить ходы фигур, узнать их сравнительную ценность и начальную расстановку на доске, понять цель игры. Отдельные темы – шахматная нотация и запись партии, правила поведения за доской, шахматные часы, простейшие матовые конструкции и элементарная тактика (двойной удар, вилка, сквозной удар). Каждая глава сопровождается красочными иллюстрациями и примерами для самостоятельного решения.
Для учащихся общеобразовательных школ второго класса и старше.",4 900 тг,0,ВАКО,2018 г.,9785408039463,Твердый,270 мм x 200 мм,5 мм,270 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131942_1464301.jpeg
Шахматное творчество,Чигорин М.И.,"Книга посвящена одному из величайших шахматистов в истории, участнику первого официального матча на первенство мира Иоганну Цукерторту. Высшей точкой его блистательной карьеры был триумф на крупнейшем международном турнире в Лондоне в 1883 году, где он занял первое место, обогнав на три (!) очка занявшего второе место Вильгельма Стейница. В последующем за ним матче на первенство мира Цукерторт лидировал со счетом 4:1, и, по мнению многих специалистов, только проблемы со здоровьем помешали ему стать первым в истории официальным чемпионом мира. Книга, по сути, делится на две части. Первая состоит из лучших статей и фрагментов, авторами которых являются в основном люди, хорошо знавшие Цукерторта, и дает полноценное представление о его личности. Во второй, и основной части книги, представлено наиболее полное на сегодняшний день собрание партий (более 300), прокомментированных главным образом им самим, а также его знаменитыми соперниками – Стейницем, Чигориным и др. О непреходящей...",10 800 тг,0,Русский шахматный дом,2014 г.,9785946933391,456,Твердый,240 мм x 170 мм,30 мм,885 г.,http://www.bookcity.kz/content/images/thumbs/5113461_1446692.jpeg
Шахматное творчество,Геллер Е.,"Ефим Петрович Геллер - одна из ключевых фигур шахматной сцены второй половины ХХ века. На протяжении нескольких десятилетий он входил в число ведущих гроссмейстеров мира, шесть раз выступал в соревнованиях претендентов за мировую корону, семь раз становился олимпийским чемпионом, дважды - чемпионом СССР. Непререкаемый авторитет Геллера-исследователя признавали все чемпионы мира, начиная с Эйве. Многие из его идей не утратили значения и в наши дни, современные игроки используют их в своей практике. Перед Вами - наиболее полное собрание партий выдающегося шахматиста с его авторскими комментариями. Многие поединки (а всего их 135!) никогда ранее не публиковались в отечественной литературе. Курсивом даны примечания спец.редактора, международного мастера Максима Ноткина, с уточнениями оценок и вариантов, найденными при помощи современных компьютерных программ. Нет сомнений, что изучение творчества выдающегося гроссмейстера поможет широкому кругу читателей существенно повысить...",6 400 тг,0,Русский шахматный дом,2017 г.,9785946935555,480,Твердый,215 мм x 145 мм,-113 мм,685 г.,http://www.bookcity.kz/content/images/thumbs/5110544_1438293.jpeg
Шахматные гамбиты,Мацукевич А.А.,"Итальянское выражение dare il gambetto - ""подставить ножку"" - вошло в обиходный язык шахматистов еще в конце XVI века, когда его применил испанец Рюи Лопес в своем знаменитом руководстве. ""Подставить ножку"" - значит сыграть остро и нестандартно уже в самом начале игры, пожертвовав пешку или даже фигуру с целью перехватить инициативу, быстро развить свою атаку и угрожать вражескому королю. Известный шахматный литератор и мастер Анатолий Мацукевич приглашает вас в увлекательный, яркий мир гамбитной игры. .Для широкого круга любителей шахмат.",2 600 тг,2,Русский шахматный дом,2014 г.,9785946933407,144,Мягкий,215 мм x 145 мм,8 мм,190 г.,http://www.bookcity.kz/content/images/thumbs/5070939_1410517.jpeg
Шахматные головоломки,Малютин А.,Неизвестно,3 900 тг,1,Феникс,2019 г.,9785222317440,Твердый,12 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128790_1461257.jpeg
Шахматные задачи.Мат в 2 хода 6 фигур,"Костров В.В., Рожков П.П.",Неизвестно,800 тг,0,Литера,2009 г.,9785944559203,5 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126622_1458541.jpeg
Шахматные комбинации. Решебник,Галлахер Д.,"В книге известного английского гроссмейстера представлены 365 заданий, разбитых по пяти уровням сложности. У всех примеров есть подсказки, которые помогут вам при необходимости почти самостоятельно решить любую позицию. Книга построена на увлекательных и поучительных примерах, выхваченных из потока современной практики. Система подсчета очков поможет вам понять, насколько полезной оказалось её прочтение. Для широкого круга любителей шахмат.",4 600 тг,4,Русский шахматный дом,2017 г.,9785946935975,230,Твердый,215 мм x 145 мм,16 мм,390 г.,http://www.bookcity.kz/content/images/thumbs/5113869_1440458.jpeg
Шахматные лекции,Алехин А.А.,"В этой книге первый и единственный раз великий русский чемпион мира по шахматам Александр Алехин выступает в роли наставника и тренера. Мы можем учиться но преподанным лекциям (специально переведенным для данного издания!) юному дарованию из Испании Артуро Помару, ставшему впоследствии известным гроссмейстером. Звучит прямая речь действующего чемпиона мира, что особенно ценно, поскольку мало что известно о жизни Алехина во время II мировой войны. Органично дополняют данный материал еще несколько учебных статей гениального шахматиста.",2 300 тг,1,Русский шахматный дом,2016 г.,9785946935166,128,Мягкий,215 мм x 145 мм,8 мм,160 г.,http://www.bookcity.kz/content/images/thumbs/5096174_1434213.jpeg
Шахматные ловушки,Безгодов А.М ,"Ловушка в шахматах - дозволенная хитрость, один из основных методов в борьбе за победу. Несмотря на обилие исследований, посвященных этой проблеме, экс-чемпион России, международный гроссмейстер Алексей Безгодов заново изучил вопрос и знакомит читателей с результатами своих размышлений. Книга написана легко, поучительно и содержит большой познавательный материал. Для любителей шахмат любого возраста и уровня.",3 900 тг,1,Феникс,2018 г.,9785907002029,222,Твердый,10 мм,405 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118546_1451433.jpeg
Шахматные секреты. Чему я научился у мастеров,Ласкер Э.,"Эта книга - не только прощальный салют ушедшей эпохе, но и блестящий учебник шахматной стратегии и тактики: на примерах из своих, и не только, партий автор откровенно рассказывает о том, чему и как он учился у прославленных маэстро своего времени!",5 800 тг,2,Русский шахматный дом,2014 г.,9785906254085,19 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5090762_1428776.jpeg
Шахматные уроки для начинающих,Нежметдинов Р.,"Книга-учебник написана замечательным шахматистом, пятикратным чемпионом Российской Федерации, заслуженным тренером СССР Рашидом Нежметдиновым. Она поможет начинающему любого возраста быстро освоить азы шахмат, а затем и получить о них более глубокое представление. Для тех, кто хочет самостоятельно научиться шахматам, и для тех, кто хочет учить шахматам!",4 100 тг,4,Русский шахматный дом,2012 г.,9785946932295,192,Твердый,240 мм x 170 мм,15 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5104856_1441264.jpeg
Шахматный блиц: секреты успеха,Безгодов А.М ,"Впервые в истории мировых шахмат выходит книга, посвященная уникальному явлению - молниеносной игре в шахматы, или блицу. Автор, международный гроссмейстер, экс-чемпион России Алексей Безгодов, всесторонне рассматривает различные аспекты блица. Это издание познакомит читателя с интереснейшей информацией, глубокой аналитикой и поможет играть блиц на более высоком уровне. Книга написана легко, увлекательно и может быть интересна для игрока любой квалификации.",4 400 тг,2,Феникс,2017 г.,9785222277270,208,Твердый,240 мм x 170 мм,15 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5118526_1451414.jpeg
